ratings,titles,reviews,,dates,replies,reply_dates,Buying experience,Digital,store,service,product not available,Product,fresh,non fresh,"value (quality, etc.)",price,Delivery Mode,Drive,Delivery,After Sales,Carrefour,Other brand,reimbursement,clean_BE,clean_PD,clean_DM,clean_AS,
1,Suivi de dossier inexistant a carrefour voyages wasquehal,"Notre ressenti est de l'ecoeurement pur et simple

Vols pour 2 personnes commandés en agence ""CARREFOUR Voyages WASQUEHAL"" en decembre 2019 opéré par la thai Airways pour un voyage programmé en avril 2020. Le covid étant passé par la,notre vol a été annulé. 

Et depuis malgré des mails, des appels téléphoniques et des déplacements en agence cela fait plus de 2 ans que nous sommes dans la plus totale ignorance. Ils ont transmis le dossier à Misterfly qui est selon leur explication, l'interlocuteur auprès des différentes compagnies aériennes et depuis... 

Plus de 2 ans après toujours aucun retour, si vous ne les relancez pas rien n'est fait. Aucun suivi de dossier, aucune information , vous restez sans nouvelle et même en relançant, rien n'avance sur le dossier. 

Dernier passage en agence ""CARREFOUR Voyages WASQUEHAL"" en Mai 2022, on a été jusqu'a me dire: ""sur la vente de vol sec, on est mandataire pas prestataire, on ne peut en rien être considérer comme responsable, si votre dossier n'aboutit pas"", sans doute mais votre commission sur cette vente, vous l'avez pris par contre pour représenter vos clients face aux difficultés et les tenir au courant, il n'y a plus personne. 

Ayant pris une assurance annulation pour ce vol, l'agence de Carrefour Wasquehal a été jusqu'a refusé de transmettre ma demande de remboursement de l'assurance sachant que le vol avait été annuler par la compagnie aerienne pour cause de covid. 
Cette assurance avait été proposer par l'agence en complément histoire de se faire une marge supplémentaire mais encore une fois même sur cela, rien n'est fait en faveur du client jusqu'a refusé de le représenter face a la compagnie d'assurance (normal, il perdrait leur marge dessus).

Sachant que l'on a été ni rembourser ni vu proposer de nouvelles dates de vols et bien que l'annulation du vol n'etait en rien de votre ressort, qu'en est il du sens commercial de votre enseigne?

Le néant total

Ne pensez vous pas que face a cette situation, le minimum serait que vous remboursiez la marge que vous vous etes octroyés sur cet achat sachant que le vol a été annuler et que l'on a perdu l'intégralité de notre argent ainsi que le montant de l'assurance que vous avez vendu mais face a laquelle vous avez refusé de representer vos clients face a une demande de remboursement legitime? 

Histoire de vous sentir un minimum concerné par la situation de vos clients.

Jerome KIMPE
114 rue faidherbe
59260 Hellemmes",,2022-09-05T12:11:56.000Z,"Bonjour Jerome, pouvez-vous nous indiquer vos coordonnées afin que nous puissions nous renseigner auprès de Carrefour Voyages ? ",2022-08-10T12:40:23.364Z,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,0,1,
1,carrefour issoire,"carrefour issoire
Achat d'une switch Lite pour mon fils a l'occasion de noël, la machine tombe en panne écran bleu après 3 mois et demi ,dus au confinement , ont appel au numéro de téléphone indiquer ont tombe directement en conversation avec un personnel de la sécurité ils nous dit les horaires , donc ce matin je fait la route  (30mn) , arriver au SAV je lui explique ma situation et la  réponse a était nous pouvons rien faire , il faut passé par Nintendo , alors je leurs explique que je voulais un bon d'achat et que je voulais acheter du coup la gamme au dessus en rajoutant plus dans leurs magasin elle me répond pas possible nous ont prend la garantie a la 2e année , je demande a voir la responsable du SAV même discourt et fait un monologue , ne laissant pas le client s'exprimer , je suis  partie avec un post ite indiquant l'adresse du site internet de Nintendo, voila la performance du SAV carrefour Issoire , encore une perte d'argent pour leurs enseigne puisque je voulais acheter la switch la plus cher , et perte d un client puisque je n'y mettrais plus les pieds pour y faire quoi que ce soit .",,2020-05-16T12:05:20.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,1,
1,Foire aux vins : Toujours pas livrée au bout de 20 jours,"Commande sur internet pour la foire aux vins le 04/09/2020 avec livraison promise avec appel dans les 8 jours .....  nous sommes le 23 et toujours rien mais ça a été débité sur mon compte!  3é jour bloqué pour soi disant réception entre 8h et 17h sans plus de précision... et on m'appelle vers 11h pour dire que la livraison ne pourra se faire ............. Je reçois chaque jour des mails de Carrefour indiquant  ""votre colis approche"" !!!!!!!!    mais toujours pas de livraison, normalement demain entre 8h et 17h!!!!  à voir et au vu d'un commentaire indiquant les erreurs , si je suis vraiment livrée demain, je contrôlerais chaque carton !  Carrefour sous traite à une société Benito mais c'est une société Coupé qui me contacte et qui reporte chaque jour la livraison sans plus d'explications. Carrefour devrait mieux choisir ses sociétés de livraison, une honte
4éme jour sans livraison alors que j'ai été prévenue par la société de transports que j'allais l'être ce jour , j'ai donc rappelé le n° spécifique de Carrefour pour la livraison de la foire aux vins, la personne très sympa va  voir ça avec le transporteur pour une livraison impérative demain.............  à suivre.............
Suite : surprise , la société de transport me signale à midi que je ne serais pas livrée et à 15h30, un livreur sonne à ma porte et me livre 16 cartons sur 20! Donc je ré-appelle de Carrefour service livraison : oui , il en manque bien 4 mais on ne peut vous dire quand ils seront livrés ............... on vous enverra un mail.
Bref , à éviter Carrefour pour les foires aux vins et livraisons
Mise à jour du 28/09 : enfin livrée , tous les cartons , 24 jours après la commande .",,2020-09-28T15:24:30.000Z,"Bonjour,",2020-09-24T15:31:13.959Z,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,1,1,
1,Produit défectueux et SAV lamentable,"J'ai reçu un produit défectueux et le SAV refuse de procéder à un échange standard ou de prendre en compte ma demande de rétractation (remboursement, loi Hamon). Ca fait maintenant trois semaines que je galère à essaye de les contacter et quand j'ai quelqu'un on me répond totalement à côté de la plaque. C'est minable je ne commanderai plus chez carrefour online. Service client et service après vente en dessous de tout.",,2014-08-07T10:04:22.000Z,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,0,1,
1,à éviter,"Délais non respecter
Sav qui n'apporte aucune reponse ( mensonge pour me faire patienter) 
les avis négatifs sur Facebook sont censurés 
Je n'ai toujours pas reçu ma commande passée il y a 20 jours",,2015-02-17T09:01:17.000Z,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,1,1,
1,Réclamation client mécontent,"Bonjour, je n’ai pas eu le choix de mettre une étoile et pourtant le service après vente de Carrefour Tourville la Rivière n’en mérite aucune ! J’ai acheté  un IPhone 7 reconditionné qui n’a jamais fonctionné, c’est la troisième fois que j’appelle Reborn et le SAV, je dois à chaque fois restituer le téléphone au magasin de Tourville, on me le garde plusieurs semaines et je suis donc toujours sans téléphone mobile. C’est à chaque fois la même panne « aucune donnée cellulaire » et le téléphone lorsqu’il m’est rendu ne fonctionne chaque fois pas plus d’une semaine. La panne n’ayant toujours pas au bout de trois fois été réparée, j’ai demandé le remboursement de  l’IPhone 7 que j’avais acheté et le service après-vente de Carrefour Tourville la Rivière sous l’aval de la responsable au courant de ma situation n’a pas voulu me rembourser. L’IPhone 7 est donc une fois de plus reparti au SAV pour au moins un mois. Mécontent d’être toujours sans téléphone portable qui fonctionne, j’ai demandé le remboursement de mon achat. On m’a rit au nez et proposé un geste commercial. Le seul geste de ma part auprès de l’enseigne Carrefour sera de surtout ne plus acheter de téléphone reconditionnés car ils ne fonctionnent pas, j’ai perdu mon temps et mon argent, 299€ tout de même, c’est inadmissible ! Le téléphone encore sous garantie étant depuis son achat plus souvent au SAV Carrefour qu’en ma possession, j’ai aujourd’hui racheté un téléphone mobile, c’est pourquoi je demande une dernière fois le remboursement de mon achat à Carrefour sans quoi je contacterai le service juridique car j’ai été un client bien patient jusqu’alors !",,2020-07-19T14:43:18.000Z,"Bonjour,",2020-08-04T10:14:30.252Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,1,
1,Revoir l'accueil de certaines hôtesse,"Aujourd'hui déçu par l'accueil de l'hôtesse de caisse au carrefour d'Auchy les mines. Une jeune Léa. Étant moi même hôtesse de caisse, on m'a toujours recommandé de faire le SBRAMA (SOURIRE, Bonjour, Regard, Au revoir, Merci, A bientôt) accueil sans un bonjour ça ne passe pas😤😤
Commence à scanner les articles sans que j'ai finis de les déposer sur le tapis, caddie a peine vérifié pour lutter contre les vols....ne demande pas la carte de fidélité....et a peine entendu la somme à payer et son au revoir.
Très déçu....c'est pourquoi je préfère normalement aller chez le concurrent.",,2022-07-11T18:31:48.000Z,,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,
1,Une honte et dangereux!,"Commande effectuée via le site hier matin (16/09/20) et livrée hier soir.
Le surgelé est décongelé: bacs de sorbets liquides, autres produits surgelés tout mous. Si la personne qui réceptionne ça ne fait pas trop attention et qu'elle le remet au congélateur c'est grave!
Le respect de la chaîne du froid ça vous parle? Je suis en droit de me demander si le reste de mes produits frais a subi le même sort (dont du poisson et des crevettes, de la viande, de la charcuterie je fais quoi: je jette tout par mesure de précaution???)
Plus aucune confiance en cette enseigne qui prend ses clients pour des vaches à lait et qui les mets en danger. Ca me met en colère!
De plus une boîte de 6 oeufs périmés depuis le 15/09 et pondus le 18/08, non mais à quel moment vous avez pensé que de mettre dans une commande des œufs périmés allait bien se passer????  C'est une honte et c'est même très dangereux! 
En bref si vous voulez une bonne intoxication alimentaire faites-vous livrer par carrefour Boisseuil. De plus le livreur était très gentil mais en ce moment ne devrait-il pas porter un masque????
C'était ma 1ère et dernière commande en livraison c'est certain. Si vous n'êtes pas en mesure de proposer un service fiable et au minimum dans le respect de la chaîne du froid ne le faites simplement pas.",,2020-09-18T09:36:44.000Z,"Bonjour Armelle,",2020-09-21T11:00:38.627Z,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0,
1,Livraison,"Hier j achete pour 270€  ( semaine dernière 140€) de courses à carrefour aix les milles je vais à la livraison et le monsieur qui emballe me dit que j ai trop fait de courses !!! Mais sur un ton ....
Alors j ai pas le droit de me faire livrer ? 
J habite au 1er étage avec ascenseur 
Alors si carrefour met une limite ben on ira ailleurs merci",,2022-01-06T07:23:37.000Z,"Bonjour, nous avons transmis votre message au magasin qui vous invite à la contacter au 0442169090. Nous restons à votre service. L'équipe Carrefour.",2022-01-06T13:20:57.777Z,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,0,1,1,
1,Carrefour offre Tefal = pas conforme au…,"Carrefour offre Tefal = pas conforme au prospectus. 
Amabilité  à l'accueil des plus basiques.
Direction inaccessible.
Enseigne donc que je vais éviter.
Adieu, vous avez perdu une cliente.",,2021-05-10T16:26:18.000Z,,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,0,1,
1,DOS DE CABILLAUD INSIPIDE SANS GOUT A EVITER,"achatde poisson rayon poissonnerie carrefour Venissieux 
Bilan très décevant dos de cabillaud qui n'a pas de gout de poisson ? et pas de gout tout court .",,2021-02-22T11:36:13.000Z,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,
1,Contrôle sac au mépris de la loi,"Madame, Monsieur,
Je viens de sortir du magasin carrefour market étioles (91). Le vigile souhaite contrôler mon sac bandoulière (équivalent à un sac à main), malgré mon refus. J’ai été contraint et forcé à ouvrir mon sac. De plus il a mis ses doigts dans mon sac. Les questions que je pose sont les suivantes : faut il absolument acheter un produit dans ce magasin pour éviter d’être pris pour un voleur.
Peut-être ce supermarché effectué des contrôles au faciès. Je suis un homme métis de 56 ans.",,2022-05-07T11:44:34.000Z,"Bonjour Amegan, pouvez-vous nous communiquer votre numéro de téléphone ?",2022-05-09T06:19:50.829Z,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,
1,promesses mensongères ?,"Bonjour,
carrefour vous souhaite une bonne année avec des bons de 20 euros mensuel à partir de 70 euros d'achat, on est au mois d'avril et je n'ai pas pu profiter une seule fois car à chaque tentative au moment de payer avec le code demandé (je fais mes courses par internet en livraison à domicile) je suis tout simplement ignoré, rejeté et refusé par sécurpass, pourtant mon compte est largement approvisionné , ma banque me dit qu'i n'y a aucun problème et qu'il n'y a pas de raison. Mon avis est que carrefour ne tient pas parole car ça ne les avantage plus.",,2022-04-07T16:52:36.000Z,"Bonsoir, afin d'expertiser cette situation, nous aurions besoin de plus de précisions. Pourriez-vous nous rejoindre sur nos réseaux sociaux ou ici https://www.carrefour.fr/services/nous-contacter#service-clients afin de vous apporter une réponse circonstanciée. Merci par avance. Bonne soirée. L'équipe Carrefour.",2022-04-07T20:10:24.980Z,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,1,0,
1,Acheté 2 côtés de boeuf et une tarte…,Acheté 2 côtés de boeuf et une tarte aux fraises..une horreur...quand on invite.ne pas pouvoir mâcher la viande et présenter une tarte que l on ne peut pas couper car part en vrille...le désastre,,2020-05-31T11:38:22.000Z,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,
1,Opération Téfal compte créé,"Opération Téfal compte créé, impossible de réserver le produit. C'est une arnaque ! ils font croire qu'on va pouvoir avoir le produit qu'on souhaite et ils ne sont pas joignables, ni par courriel ni par téléphone !",,2021-04-19T17:35:39.000Z,,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,0,1,
1,SHOPPING ONLINE PAS AU POINT... DU TOUT .....,"Je voulais commander des articles repris dans le folder et les faire réserver dans le carrefour market Belgique près de chez moi (région de Tournai). Cependant, problèmes.... certains articles ne sont pas sur le site et d'autres le sont mais à un autre prix que celui annoncé... j'ai donc envoyé une première demande via leur formulaire de demande online et ai reçu rapidement une réponse afin d'étayer ma demande avec des exemples. Ce que j'ai fait par retour et ensuite plus de nouvelles pendant 3 jours (sauf 'votre demande est envoyée au service concerné')... Ce matin, je réceptionne un mail m'avisant que certains articles ne sont pas disponibles sur le site et d'autres à un autre prix.... WAW !!! QUELLE CHANCE !!! Bon, beh, dommage pour le magasin de proximité mais j'irai dans une grande surface urbaine 10 kilomètres plus loin... :-(",,2019-12-19T10:23:07.000Z,,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,0,1,
1,Ne pas faire ses courses sur le créneau…,"Ne pas faire ses courses sur le créneau de 18h15 car c'est l'heure de la pause au rayon charcuterie du Carrefour Wasquehal.
La collègue aux fromages vaque joyeusement à ses occupations de rangement et agencement des fromages sans pouvoir vous servir.
La pause dure plus de 20 minutes sans que l'on vous serve.
Pour le service clients, je mets zéro étoiles.",,2022-02-09T17:34:10.000Z,"Bonjour, nous avons transmis votre message au magasin qui va  rappeler à son Personnel que la priorité est de servir ses Clientes et ses Clients.  Le magasin souhaite vous remettre un bon d'achat. A cet effet, merci d'appeler le 03/28/45/27/02.  Nous vous remercions pour votre confiance et votre fidélité, et restons à votre service. Bonne journée. L'équipe Carrefour. ",2022-02-10T09:44:42.131Z,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,
1,UNE ETOILE C'EST VRAIMENT TROP,"UNE ETOILE C'EST VRAIMENT TROP : SVP évitez ""à tout prix"" ce site pour une commande internet. Ma malheureuse expérience a été de commander le 01/10, sur le site, du champagne lors de la foire aux vins. Mon paiement a été débité le lendemain (02/10) Un mail m'a informé de la livraison pas avant le 21/10 !! Voyant la date de livraison bien trop tardive pour mon besoin, j'ai annulé ma commande le lendemain (04/10). Depuis cette date de rétractation légale, on me raccroche au nez, ou on m'informe que demande sera traitée 7 jours après la date de livraison qui était prévue !! donc le 28/10. Personne n'est capable de me dire combien de temps après je serais effectivement remboursé, mais pendant ce temps CARREFOUR travaille avec mon argent!! DONC PLUS JAMAIS DE COMMANDE SUR CE SITE FINANCIER MAIS PAS MARCHAND. Le personnel qui répond est, hélas, incompétent, à moins que ce soit une stratégie ""commerciale"". BRUNO R.",,2022-10-25T14:35:15.000Z,"Bonjour, afin d'expertiser cette situation, nous aurions besoin de plus de précisions. Pourriez-vous nous rejoindre sur nos réseaux sociaux ou ici https://www.carrefour.fr/services/nous-contacter/formulaire afin de vous apporter une réponse circonstanciée. ",2022-10-25T15:15:31.755Z,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1,0,1,1,
